Timestamp,Object ID,Classification,Tracking Counter,Confidence
2022-06-28 13:07:37.619590,77,car,30,0.71477413
2022-06-28 13:07:37.622584,77,car,30,0.708693
2022-06-28 13:07:37.624579,77,car,30,0.67236763
2022-06-28 13:07:37.627191,77,car,30,0.64908665
2022-06-28 13:07:37.702083,77,car,30,0.7152577
2022-06-28 13:07:37.704071,77,car,30,0.7089906
2022-06-28 13:07:37.706077,77,car,30,0.6721232
2022-06-28 13:07:37.708079,77,car,30,0.646421
2022-06-28 13:07:37.777909,77,car,30,0.7209904
2022-06-28 13:07:37.780922,77,car,30,0.71713537
2022-06-28 13:07:37.784920,77,car,30,0.68928254
2022-06-28 13:07:37.786920,77,car,30,0.66824156
2022-06-28 13:07:37.789912,77,car,30,0.6214258
2022-06-28 13:07:37.791921,77,person,46,0.6072846
2022-06-28 13:07:37.794913,77,car,30,0.6060564
2022-06-28 13:07:37.798039,77,car,30,0.60285044
2022-06-28 13:07:37.868383,77,car,30,0.7274205
2022-06-28 13:07:37.871244,77,car,30,0.7023876
2022-06-28 13:07:37.874239,77,car,30,0.6507938
2022-06-28 13:07:37.877240,77,car,30,0.6375602
2022-06-28 13:07:37.880243,77,person,46,0.611273
2022-06-28 13:07:37.883243,77,car,30,0.6074618
2022-06-28 13:07:37.885248,77,car,30,0.60277593
2022-06-28 13:07:37.968330,77,car,30,0.7183919
2022-06-28 13:07:37.971230,77,car,30,0.68170285
2022-06-28 13:07:37.974226,77,car,30,0.6601529
2022-06-28 13:07:37.977224,77,car,30,0.65351933
2022-06-28 13:07:37.980225,77,car,30,0.6521134
2022-06-28 13:07:37.983225,77,car,30,0.61588484
2022-06-28 13:07:37.987353,77,person,46,0.60232717
2022-06-28 13:07:38.055943,77,car,30,0.71887004
2022-06-28 13:07:38.057980,77,car,30,0.68345726
2022-06-28 13:07:38.060982,77,car,30,0.6621096
2022-06-28 13:07:38.062986,77,car,30,0.6541679
2022-06-28 13:07:38.065992,77,car,30,0.6531506
2022-06-28 13:07:38.069047,77,car,30,0.6169599
2022-06-28 13:07:38.145826,77,car,30,0.69935685
2022-06-28 13:07:38.148700,77,car,30,0.6954556
2022-06-28 13:07:38.151688,77,car,30,0.6528699
2022-06-28 13:07:38.154691,77,car,30,0.6428736
2022-06-28 13:07:38.157450,77,car,30,0.6336243
2022-06-28 13:07:38.159452,77,car,30,0.61715055
2022-06-28 13:07:38.162445,77,car,30,0.6166587
2022-06-28 13:07:38.245610,77,car,30,0.6779123
2022-06-28 13:07:38.248198,77,car,30,0.6732932
2022-06-28 13:07:38.251192,77,car,30,0.67073053
2022-06-28 13:07:38.253200,77,car,30,0.6587029
2022-06-28 13:07:38.256191,77,car,30,0.64482576
2022-06-28 13:07:38.259194,77,car,30,0.6010478
2022-06-28 13:07:38.339251,77,car,30,0.6796406
2022-06-28 13:07:38.344254,77,car,30,0.6779572
2022-06-28 13:07:38.347276,77,car,30,0.66891354
2022-06-28 13:07:38.351272,77,car,30,0.6574921
2022-06-28 13:07:38.354279,77,car,30,0.6482717
2022-06-28 13:07:38.356995,77,car,30,0.6043476
2022-06-28 13:07:38.360996,77,car,30,0.602056
2022-06-28 13:07:38.427828,77,car,30,0.6809544
2022-06-28 13:07:38.430833,77,car,30,0.67501074
2022-06-28 13:07:38.433843,77,car,30,0.66484475
2022-06-28 13:07:38.436838,77,car,30,0.64737064
2022-06-28 13:07:38.439843,77,car,30,0.6387
2022-06-28 13:07:38.442838,77,car,30,0.6293587
2022-06-28 13:07:38.444845,77,car,30,0.61949134
2022-06-28 13:07:38.447408,77,car,30,0.6125681
2022-06-28 13:07:38.522168,77,car,30,0.67976165
2022-06-28 13:07:38.524807,77,car,30,0.6789914
2022-06-28 13:07:38.527397,77,car,30,0.6677703
2022-06-28 13:07:38.530400,77,car,30,0.6441854
2022-06-28 13:07:38.533406,77,car,30,0.64245677
2022-06-28 13:07:38.536277,77,car,30,0.63788015
2022-06-28 13:07:38.538272,77,car,30,0.63131356
2022-06-28 13:07:38.542270,77,car,30,0.62714046
2022-06-28 13:07:38.619062,77,car,30,0.67336404
2022-06-28 13:07:38.623072,77,car,30,0.6395129
2022-06-28 13:07:38.625073,77,car,30,0.634095
2022-06-28 13:07:38.628082,77,car,30,0.62343884
2022-06-28 13:07:38.631078,77,car,30,0.6230985
2022-06-28 13:07:38.633083,77,car,30,0.6215746
2022-06-28 13:07:38.717154,77,car,30,0.6749125
2022-06-28 13:07:38.719148,77,car,30,0.64009815
2022-06-28 13:07:38.722141,77,car,30,0.6343576
2022-06-28 13:07:38.725150,77,car,30,0.62388086
2022-06-28 13:07:38.728160,77,car,30,0.6233302
2022-06-28 13:07:38.730159,77,car,30,0.62327814
2022-06-28 13:07:38.802804,77,car,30,0.6714046
2022-06-28 13:07:38.805792,77,car,30,0.65013635
2022-06-28 13:07:38.808365,77,car,30,0.6372434
2022-06-28 13:07:38.810367,77,car,30,0.63334054
2022-06-28 13:07:38.813374,77,car,30,0.61550933
2022-06-28 13:07:38.816389,77,person,46,0.60647655
2022-06-28 13:07:38.819553,77,car,30,0.6030547
2022-06-28 13:07:38.904315,77,car,30,0.6780734
2022-06-28 13:07:38.907215,77,car,30,0.65358114
2022-06-28 13:07:38.909231,77,car,30,0.6535732
2022-06-28 13:07:38.911232,77,car,30,0.642812
2022-06-28 13:07:38.914237,77,car,30,0.6198925
2022-06-28 13:07:38.917490,77,car,30,0.6165346
2022-06-28 13:07:38.920484,77,car,30,0.61460704
2022-06-28 13:07:38.998119,77,car,30,0.67865044
2022-06-28 13:07:39.000108,77,car,30,0.65468436
2022-06-28 13:07:39.003108,77,car,30,0.6534749
2022-06-28 13:07:39.005103,77,car,30,0.6424157
2022-06-28 13:07:39.010103,77,car,30,0.6196833
2022-06-28 13:07:39.015106,77,car,30,0.6161936
2022-06-28 13:07:39.018217,77,car,30,0.61568636
2022-06-28 13:07:39.097125,77,car,30,0.6667137
2022-06-28 13:07:39.100131,77,car,30,0.6647477
2022-06-28 13:07:39.104134,77,car,30,0.64611286
2022-06-28 13:07:39.108134,77,car,30,0.6323679
2022-06-28 13:07:39.111134,77,car,30,0.62901914
2022-06-28 13:07:39.115141,77,car,30,0.62649715
2022-06-28 13:07:39.119138,77,car,30,0.62438196
2022-06-28 13:07:39.122147,77,person,46,0.6135358
2022-06-28 13:07:39.202047,77,car,30,0.6472939
2022-06-28 13:07:39.205049,77,car,30,0.64306855
2022-06-28 13:07:39.207145,77,car,30,0.6297521
2022-06-28 13:07:39.210140,77,car,30,0.61184365
2022-06-28 13:07:39.213139,78,person,47,0.61139053
2022-06-28 13:07:39.216138,78,car,30,0.6047556
2022-06-28 13:07:39.219140,78,car,30,0.60378855
2022-06-28 13:07:39.291627,78,car,30,0.66598517
2022-06-28 13:07:39.293652,78,car,30,0.6268864
2022-06-28 13:07:39.295633,78,car,30,0.6103871
2022-06-28 13:07:39.297649,78,car,30,0.6094274
2022-06-28 13:07:39.299654,78,car,30,0.60438144
2022-06-28 13:07:39.386729,78,car,30,0.66492146
2022-06-28 13:07:39.389084,78,car,30,0.62675
2022-06-28 13:07:39.391085,78,car,30,0.60969347
2022-06-28 13:07:39.394078,78,car,30,0.6093144
2022-06-28 13:07:39.397085,78,person,47,0.6051842
2022-06-28 13:07:39.400085,78,car,30,0.60287815
2022-06-28 13:07:39.484128,78,car,30,0.6496508
2022-06-28 13:07:39.486130,78,person,47,0.6140761
2022-06-28 13:07:39.488127,78,car,30,0.61214197
2022-06-28 13:07:39.491126,78,car,30,0.61205155
2022-06-28 13:07:39.569851,78,car,30,0.6344127
2022-06-28 13:07:39.573849,78,person,47,0.61054844
2022-06-28 13:07:39.576851,78,car,30,0.60759753
2022-06-28 13:07:39.578850,78,person,47,0.6047634
2022-06-28 13:07:39.658334,78,car,30,0.63652694
2022-06-28 13:07:39.662320,78,car,30,0.6099195
2022-06-28 13:07:39.665307,78,person,47,0.60846514
2022-06-28 13:07:39.667912,78,person,47,0.60264444
2022-06-28 13:07:39.737995,78,car,30,0.6630752
2022-06-28 13:07:39.741981,78,car,30,0.64396733
2022-06-28 13:07:39.743987,78,car,30,0.64286727
2022-06-28 13:07:39.746977,78,car,30,0.62417924
2022-06-28 13:07:39.748985,79,person,48,0.61270666
2022-06-28 13:07:39.829901,79,car,30,0.63555807
2022-06-28 13:07:39.831912,79,car,30,0.6350989
2022-06-28 13:07:39.833920,79,car,30,0.6350952
2022-06-28 13:07:39.836879,79,car,30,0.6265757
2022-06-28 13:07:39.839885,80,person,49,0.6154595
2022-06-28 13:07:39.911502,80,car,30,0.6678482
2022-06-28 13:07:39.914514,80,car,30,0.64410174
2022-06-28 13:07:39.916515,80,person,49,0.6107385
2022-06-28 13:07:39.920516,80,car,30,0.61048263
2022-06-28 13:07:39.922517,80,car,30,0.6102956
2022-06-28 13:07:39.925511,80,car,30,0.607074
2022-06-28 13:07:39.996976,80,car,30,0.6680596
2022-06-28 13:07:39.998937,80,car,30,0.6468608
2022-06-28 13:07:40.001944,80,car,30,0.61395615
2022-06-28 13:07:40.004938,80,car,30,0.61303675
2022-06-28 13:07:40.008940,80,car,30,0.6060724
2022-06-28 13:07:40.010946,81,person,50,0.6023994
2022-06-28 13:07:40.100331,81,car,30,0.6585409
2022-06-28 13:07:40.102356,81,car,30,0.64187616
2022-06-28 13:07:40.104345,81,car,30,0.63865536
2022-06-28 13:07:40.108297,81,car,30,0.60728365
2022-06-28 13:07:40.112295,81,car,30,0.60131186
2022-06-28 13:07:40.186301,81,car,30,0.6844831
2022-06-28 13:07:40.189318,81,car,30,0.63651586
2022-06-28 13:07:40.266533,81,car,30,0.6879186
2022-06-28 13:07:40.269538,81,car,30,0.657822
2022-06-28 13:07:40.270529,81,motorbike,1,0.64137715
2022-06-28 13:07:40.353368,81,car,30,0.68897897
2022-06-28 13:07:40.356387,81,car,30,0.660737
2022-06-28 13:07:40.358420,81,motorbike,1,0.6437056
2022-06-28 13:07:40.427845,81,car,30,0.7099358
2022-06-28 13:07:40.429844,81,car,30,0.68771046
2022-06-28 13:07:40.431845,81,car,30,0.61099416
2022-06-28 13:07:40.507738,81,car,30,0.7020437
2022-06-28 13:07:40.509652,81,car,30,0.68385595
2022-06-28 13:07:40.587625,81,car,30,0.7018177
2022-06-28 13:07:40.590634,81,car,30,0.68544775
2022-06-28 13:07:40.667441,81,car,30,0.69936234
2022-06-28 13:07:40.669437,81,car,30,0.66397065
2022-06-28 13:07:40.744202,81,car,30,0.67341685
2022-06-28 13:07:40.746205,81,car,30,0.6215956
2022-06-28 13:07:40.828239,81,car,30,0.66296726
2022-06-28 13:07:40.830260,81,car,30,0.60882646
2022-06-28 13:07:40.832263,81,person,50,0.60120654
2022-06-28 13:07:40.835265,81,person,50,0.6007198
2022-06-28 13:07:40.909390,81,car,30,0.6619073
2022-06-28 13:07:40.911391,81,car,30,0.6075713
2022-06-28 13:07:40.913391,81,person,50,0.60302186
2022-06-28 13:07:40.991180,81,car,30,0.7083435
2022-06-28 13:07:40.992180,81,person,50,0.6346414
2022-06-28 13:07:41.074524,81,car,30,0.6909258
2022-06-28 13:07:41.077388,81,person,50,0.622383
2022-06-28 13:07:41.078375,81,car,30,0.607877
2022-06-28 13:07:41.147924,81,car,30,0.6942856
2022-06-28 13:07:41.149935,81,person,50,0.6210898
2022-06-28 13:07:41.151937,81,car,30,0.60752106
2022-06-28 13:07:41.234015,81,car,30,0.7080352
2022-06-28 13:07:41.236027,81,person,50,0.6217917
2022-06-28 13:07:41.238027,81,car,30,0.60962284
2022-06-28 13:07:41.241021,81,car,30,0.60639834
2022-06-28 13:07:41.245021,82,person,51,0.603985
2022-06-28 13:07:41.316893,82,car,30,0.70701337
2022-06-28 13:07:41.318888,82,person,51,0.64907324
2022-06-28 13:07:41.320889,82,car,30,0.62349737
2022-06-28 13:07:41.324881,82,car,30,0.615489
2022-06-28 13:07:41.326885,83,person,52,0.6139856
2022-06-28 13:07:41.409803,83,car,30,0.6851237
2022-06-28 13:07:41.412808,83,person,52,0.64317137
2022-06-28 13:07:41.415809,83,car,30,0.6182498
2022-06-28 13:07:41.418410,84,person,53,0.6138003
2022-06-28 13:07:41.420413,84,car,30,0.6129705
2022-06-28 13:07:41.495215,84,car,30,0.68677044
2022-06-28 13:07:41.498212,84,person,53,0.6410106
2022-06-28 13:07:41.500213,84,car,30,0.62194455
2022-06-28 13:07:41.503211,84,car,30,0.612451
2022-06-28 13:07:41.506208,85,person,54,0.61169165
2022-06-28 13:07:41.601266,85,car,30,0.6677021
2022-06-28 13:07:41.603267,86,person,55,0.6222655
2022-06-28 13:07:41.605915,86,car,30,0.62117547
2022-06-28 13:07:41.607909,86,person,55,0.61899143
2022-06-28 13:07:41.609910,86,car,30,0.60679233
2022-06-28 13:07:41.684806,86,car,30,0.6382373
2022-06-28 13:07:41.687773,86,person,55,0.6203538
2022-06-28 13:07:41.690768,87,person,56,0.61403966
2022-06-28 13:07:41.693769,87,car,30,0.6117949
2022-06-28 13:07:41.695777,87,car,30,0.61070055
2022-06-28 13:07:41.699060,87,person,56,0.60272205
2022-06-28 13:07:41.779104,87,car,30,0.6415832
2022-06-28 13:07:41.781106,87,person,56,0.61877775
2022-06-28 13:07:41.783092,87,car,30,0.61447936
2022-06-28 13:07:41.785091,88,person,57,0.6115841
2022-06-28 13:07:41.788101,88,car,30,0.60964286
2022-06-28 13:07:41.791092,88,person,57,0.6017339
2022-06-28 13:07:41.861619,88,car,30,0.62487954
2022-06-28 13:07:41.863643,88,car,30,0.61760336
2022-06-28 13:07:41.865634,89,person,58,0.6115675
2022-06-28 13:07:41.941087,89,car,30,0.63710195
2022-06-28 13:07:41.944107,90,person,59,0.61567974
2022-06-28 13:07:41.947088,90,person,59,0.6102469
2022-06-28 13:07:41.949277,90,person,59,0.60244393
2022-06-28 13:07:41.952277,90,car,30,0.60093206
2022-06-28 13:07:42.027652,90,car,30,0.6441098
2022-06-28 13:07:42.032825,90,car,30,0.64145994
2022-06-28 13:07:42.035834,90,person,59,0.61723685
2022-06-28 13:07:42.038826,91,person,60,0.61037785
2022-06-28 13:07:42.041829,91,car,30,0.60929155
2022-06-28 13:07:42.044826,91,person,60,0.60103476
2022-06-28 13:07:42.048827,91,car,30,0.60084265
2022-06-28 13:07:42.128915,91,car,30,0.6431383
2022-06-28 13:07:42.131916,91,car,30,0.63942724
2022-06-28 13:07:42.134917,91,person,60,0.61806315
2022-06-28 13:07:42.137918,92,person,61,0.60901976
2022-06-28 13:07:42.140921,92,car,30,0.6081083
2022-06-28 13:07:42.142921,92,person,61,0.6027776
2022-06-28 13:07:42.146628,92,car,30,0.6004638
2022-06-28 13:07:42.227253,92,car,30,0.64393437
2022-06-28 13:07:42.231245,92,person,61,0.63565516
2022-06-28 13:07:42.233247,92,car,30,0.629768
2022-06-28 13:07:42.236033,93,person,62,0.61247367
2022-06-28 13:07:42.239026,93,car,30,0.60818386
2022-06-28 13:07:42.241029,93,person,62,0.60285234
2022-06-28 13:07:42.244032,93,car,30,0.6019763
2022-06-28 13:07:42.247086,94,person,63,0.60053766
2022-06-28 13:07:42.332709,94,car,30,0.65882087
2022-06-28 13:07:42.334712,94,person,63,0.6380286
2022-06-28 13:07:42.337426,94,car,30,0.63624406
2022-06-28 13:07:42.341426,94,car,30,0.6208466
2022-06-28 13:07:42.345422,94,person,63,0.6083678
2022-06-28 13:07:42.348824,94,car,30,0.60038114
2022-06-28 13:07:42.425982,94,car,30,0.653219
2022-06-28 13:07:42.427980,94,person,63,0.6401941
2022-06-28 13:07:42.430973,94,car,30,0.63880515
2022-06-28 13:07:42.434972,94,car,30,0.61598533
2022-06-28 13:07:42.437545,94,person,63,0.60462373
2022-06-28 13:07:42.439548,94,person,63,0.6035073
2022-06-28 13:07:42.442541,94,car,30,0.60145116
2022-06-28 13:07:42.514140,94,person,63,0.6274232
2022-06-28 13:07:42.516152,94,car,30,0.62127227
2022-06-28 13:07:42.518130,94,car,30,0.6210037
2022-06-28 13:07:42.521129,95,person,64,0.61263084
2022-06-28 13:07:42.523131,95,car,30,0.6020695
2022-06-28 13:07:42.588198,95,person,64,0.63605636
2022-06-28 13:07:42.592201,95,car,30,0.621739
2022-06-28 13:07:42.594198,96,person,65,0.61945575
2022-06-28 13:07:42.597621,96,car,30,0.610254
2022-06-28 13:07:42.600517,96,car,30,0.6024738
2022-06-28 13:07:42.603516,96,car,30,0.60130495
2022-06-28 13:07:42.606094,96,car,30,0.60121024
2022-06-28 13:07:42.676225,97,person,66,0.625375
2022-06-28 13:07:42.679209,98,person,67,0.61350965
2022-06-28 13:07:42.683209,98,car,30,0.6113166
2022-06-28 13:07:42.686227,99,person,68,0.60983115
2022-06-28 13:07:42.689209,99,car,30,0.6045159
2022-06-28 13:07:42.692210,99,car,30,0.6027469
2022-06-28 13:07:42.694210,99,car,30,0.6016172
2022-06-28 13:07:42.760435,100,person,69,0.6252127
2022-06-28 13:07:42.764439,101,person,70,0.6167128
2022-06-28 13:07:42.767171,101,person,70,0.6132068
2022-06-28 13:07:42.770173,101,car,30,0.6074512
2022-06-28 13:07:42.773174,101,car,30,0.60468656
2022-06-28 13:07:42.775173,101,car,30,0.6022815
2022-06-28 13:07:42.778256,101,car,30,0.6005676
2022-06-28 13:07:42.860507,101,person,70,0.61919606
2022-06-28 13:07:42.862470,102,person,71,0.6159812
2022-06-28 13:07:42.864479,103,car,31,0.61498535
2022-06-28 13:07:42.940113,104,person,72,0.64348716
2022-06-28 13:07:42.942113,105,person,73,0.63331825
2022-06-28 13:07:43.014168,105,person,73,0.66053563
2022-06-28 13:07:43.017168,106,person,74,0.631082
2022-06-28 13:07:43.019168,107,car,32,0.61636806
2022-06-28 13:07:43.022168,107,person,74,0.61516213
2022-06-28 13:07:43.025170,107,car,32,0.60414743
2022-06-28 13:07:43.028175,107,car,32,0.6025413
2022-06-28 13:07:43.111000,107,person,74,0.65739024
2022-06-28 13:07:43.113000,108,person,75,0.6315034
2022-06-28 13:07:43.115009,109,car,33,0.6158795
2022-06-28 13:07:43.118001,109,person,75,0.61208254
2022-06-28 13:07:43.120009,109,car,33,0.60346925
2022-06-28 13:07:43.122015,109,car,33,0.6020657
2022-06-28 13:07:43.206943,109,person,75,0.64521676
2022-06-28 13:07:43.209069,109,car,33,0.6252935
2022-06-28 13:07:43.210069,109,car,33,0.61551845
2022-06-28 13:07:43.279179,109,car,33,0.6317387
2022-06-28 13:07:43.281187,109,car,33,0.6167217
2022-06-28 13:07:43.283180,109,car,33,0.60519236
2022-06-28 13:07:43.354749,109,car,33,0.63246447
2022-06-28 13:07:43.356806,109,car,33,0.61453754
2022-06-28 13:07:43.357794,109,car,33,0.60554135
2022-06-28 13:07:43.436093,109,car,33,0.63419294
2022-06-28 13:07:43.438093,109,car,33,0.623513
2022-06-28 13:07:43.517186,109,car,33,0.67943096
2022-06-28 13:07:43.519181,109,car,33,0.65299505
2022-06-28 13:07:43.618049,109,car,33,0.67744106
2022-06-28 13:07:43.620054,109,car,33,0.652559
2022-06-28 13:07:43.622053,110,person,76,0.61780405
2022-06-28 13:07:43.705885,110,car,33,0.6783199
2022-06-28 13:07:43.707892,110,car,33,0.6522517
2022-06-28 13:07:43.709885,111,person,77,0.6163106
2022-06-28 13:07:43.775109,111,car,33,0.689938
2022-06-28 13:07:43.778089,111,car,33,0.63656723
2022-06-28 13:07:43.779091,112,person,78,0.6201006
2022-06-28 13:07:43.864331,112,car,33,0.685782
2022-06-28 13:07:43.867254,112,person,78,0.6160454
2022-06-28 13:07:43.868256,112,car,33,0.6121526
2022-06-28 13:07:43.948704,112,car,33,0.6814222
2022-06-28 13:07:43.950705,112,car,33,0.615377
2022-06-28 13:07:43.952705,113,person,79,0.6125827
2022-06-28 13:07:44.033789,113,car,33,0.67102337
2022-06-28 13:07:44.035793,113,person,79,0.6408954
2022-06-28 13:07:44.038866,113,person,79,0.623572
2022-06-28 13:07:44.040867,113,car,33,0.61511123
2022-06-28 13:07:44.117248,114,person,80,0.64794004
2022-06-28 13:07:44.120237,114,car,33,0.64598054
2022-06-28 13:07:44.123239,114,person,80,0.63450223
2022-06-28 13:07:44.126092,114,car,33,0.6199142
2022-06-28 13:07:44.128095,114,car,33,0.6121764
2022-06-28 13:07:44.131088,114,person,80,0.6021704
2022-06-28 13:07:44.202075,114,car,33,0.67113996
2022-06-28 13:07:44.205082,115,person,81,0.6637015
2022-06-28 13:07:44.207075,115,car,33,0.64173317
2022-06-28 13:07:44.209085,115,person,81,0.6209642
2022-06-28 13:07:44.296080,115,car,33,0.6709775
2022-06-28 13:07:44.298087,116,person,82,0.6667079
2022-06-28 13:07:44.300080,116,car,33,0.642462
2022-06-28 13:07:44.302076,116,person,82,0.6200896
2022-06-28 13:07:44.387097,117,person,83,0.6623711
2022-06-28 13:07:44.390046,117,car,33,0.65674144
2022-06-28 13:07:44.392046,117,car,33,0.64306223
2022-06-28 13:07:44.394047,117,person,83,0.618501
2022-06-28 13:07:44.397439,117,person,83,0.6182387
2022-06-28 13:07:44.479923,118,person,84,0.6723458
2022-06-28 13:07:44.482926,118,car,33,0.65475464
2022-06-28 13:07:44.485935,118,car,33,0.6522292
2022-06-28 13:07:44.488643,118,car,33,0.64256495
2022-06-28 13:07:44.491658,118,person,84,0.61816746
2022-06-28 13:07:44.494643,118,person,84,0.6133884
2022-06-28 13:07:44.570173,119,person,85,0.670316
2022-06-28 13:07:44.572185,119,car,33,0.6566517
2022-06-28 13:07:44.575185,119,car,33,0.6547133
2022-06-28 13:07:44.577184,119,car,33,0.64323765
2022-06-28 13:07:44.581178,119,person,85,0.6179725
2022-06-28 13:07:44.583179,119,person,85,0.6106259
2022-06-28 13:07:44.657196,119,car,33,0.67564607
2022-06-28 13:07:44.660197,119,car,33,0.66746235
2022-06-28 13:07:44.664201,120,person,86,0.6607789
2022-06-28 13:07:44.668625,120,car,33,0.65468115
2022-06-28 13:07:44.671631,120,person,86,0.6184303
2022-06-28 13:07:44.674631,120,person,86,0.60885847
2022-06-28 13:07:44.676485,120,car,33,0.6060274
2022-06-28 13:07:44.752855,120,car,33,0.6995202
2022-06-28 13:07:44.755865,120,car,33,0.6714088
2022-06-28 13:07:44.758326,120,car,33,0.6656124
2022-06-28 13:07:44.761328,120,person,86,0.6533842
2022-06-28 13:07:44.764328,120,car,33,0.6114616
2022-06-28 13:07:44.767108,120,person,86,0.60901767
2022-06-28 13:07:44.770112,120,person,86,0.6001831
2022-06-28 13:07:44.845170,120,car,33,0.6877411
2022-06-28 13:07:44.848154,120,car,33,0.6568243
2022-06-28 13:07:44.850163,121,person,87,0.65560853
2022-06-28 13:07:44.854164,121,car,33,0.6548504
2022-06-28 13:07:44.856156,121,person,87,0.6174493
2022-06-28 13:07:44.859159,121,person,87,0.6070222
2022-06-28 13:07:44.862159,121,car,33,0.60654026
2022-06-28 13:07:44.940431,121,car,33,0.6873662
2022-06-28 13:07:44.943419,121,car,33,0.6571012
2022-06-28 13:07:44.946413,121,car,33,0.6555175
2022-06-28 13:07:44.948425,122,person,88,0.6487329
2022-06-28 13:07:44.951413,122,person,88,0.6179653
2022-06-28 13:07:44.954422,122,person,88,0.60734636
2022-06-28 13:07:44.956435,122,car,33,0.6042996
2022-06-28 13:07:45.036795,122,car,33,0.66332585
2022-06-28 13:07:45.038913,122,person,88,0.6597099
2022-06-28 13:07:45.040898,123,person,89,0.6506158
2022-06-28 13:07:45.043899,123,car,33,0.64853024
2022-06-28 13:07:45.046900,123,car,33,0.64467925
2022-06-28 13:07:45.048910,123,person,89,0.64010274
2022-06-28 13:07:45.128505,124,person,90,0.66077745
2022-06-28 13:07:45.130512,124,car,33,0.6496048
2022-06-28 13:07:45.133513,124,car,33,0.6492768
2022-06-28 13:07:45.135505,124,car,33,0.6431559
2022-06-28 13:07:45.138505,124,person,90,0.6056398
2022-06-28 13:07:45.141507,124,car,33,0.60118943
2022-06-28 13:07:45.221390,125,person,91,0.65775394
2022-06-28 13:07:45.224384,125,car,33,0.6480644
2022-06-28 13:07:45.226377,125,car,33,0.64681095
2022-06-28 13:07:45.229378,125,car,33,0.63947326
2022-06-28 13:07:45.232386,125,car,33,0.6097683
2022-06-28 13:07:45.302252,126,person,92,0.65734714
